play_count,score,link,domain,name
3810000,7.2,https://v.qq.com/x/cover/1muybc2stownat6.html,qq,暗黑者剧乐部
,8.0,https://v.qq.com/x/cover/45bgtygdttaw3il.html,qq,神探任恩
,9.5,https://v.qq.com/x/cover/4ochu699rksyn9z.html,qq,汤匙妈妈
10000,8.9,https://v.qq.com/x/cover/uwh5t3x4qphcvpf.html,qq,新纵横四海
320000,7.1,https://v.qq.com/x/cover/xi5ulftvp0csv27.html,qq,豆比斗
3270000,7.4,https://v.qq.com/x/cover/yog3xl9bbzcv3b9.html,qq,第66届艾美奖
60000,7.6,https://v.qq.com/x/cover/tyy5az6itg27b1j.html,qq,乐聚集
60000,7.3,https://v.qq.com/x/cover/lxo8u3639wpvysy.html,qq,吴晗
140000,9.5,https://v.qq.com/x/cover/eqowpui447zw90q.html,qq,实习医生格蕾第九季
10000,8.8,https://v.qq.com/x/cover/fx9ftk5asrr7nlf.html,qq,死亡游行
20000,9.6,https://v.qq.com/x/cover/0ug2r5a154qf8k7.html,qq,隐秘王国
470000,9.1,https://v.qq.com/x/cover/d5jh0bw6v1kwmii.html,qq,神秘博士：下一位博士
90000,8.1,https://v.qq.com/x/cover/z7vqoyj791z20n4.html,qq,真命天师
36140000,7.5,https://v.qq.com/x/cover/tn60ymnky44kteu.html,qq,开门遇见好莱坞
,7.6,https://v.qq.com/x/cover/8v1m5cpa24fq25d.html,qq,超能大耳鼠
,9.1,https://v.qq.com/x/cover/aujkfpvck4xlfp5.html,qq,小查与寇弟的顶级生活 第3季
50000,8.9,https://v.qq.com/x/cover/fb0zm5pj21avfyn.html,qq,约会规则 第2季
,9.3,https://v.qq.com/x/cover/q853r7641qeeutg.html,qq,老大哥 第14季
110000,8.9,https://v.qq.com/x/cover/fd9o6wjkh0gjpi9.html,qq,泰坦尼克号
40000,9.5,https://v.qq.com/x/cover/ecxiacc65a79dph.html,qq,大地恩情
10000,9.1,https://v.qq.com/x/cover/23z42q8xvwj1dza.html,qq,甜心俏佳人 第4季
,9.6,https://v.qq.com/x/cover/8iuc9v983lvd5tf.html,qq,游历札记 第1季
10000,9.4,https://v.qq.com/x/cover/e6jwa4p6pcyjg9a.html,qq,疯狂改装车
10000,9.4,https://v.qq.com/x/cover/h9axjzce18kuavo.html,qq,急诊室的故事 第3季
60000,9.1,https://v.qq.com/x/cover/d1k7k29nnnguwdu.html,qq,还君明珠 1987版
50000,9.5,https://v.qq.com/x/cover/4phek1td1pxks7e.html,qq,日食记 第1季
10000,9.5,https://v.qq.com/x/cover/xyl5xl8kao4fpcc.html,qq,办公室 第2季
,9.5,https://v.qq.com/x/cover/6qxpuga0j15s03y.html,qq,绅士刑警1
10000,8.4,https://v.qq.com/x/cover/8rqqvlx4eygh8jb.html,qq,简爱
1940000,7.0,https://v.qq.com/x/cover/08fmd1fg490we3n.html,qq,红绒花
230000,9.1,https://v.qq.com/x/cover/826bfr7lr2rrdz4.html,qq,茶母
20000,9.1,https://v.qq.com/x/cover/pbxnu4zh2xdc40s.html,qq,红的冲击
510000,7.6,https://v.qq.com/x/cover/f7ihgw11bq9nbit.html,qq,奔跑吧！精英
,9.2,https://v.qq.com/x/cover/at2x4jw7s75chb5.html,qq,热带侦探
10000,9.3,https://v.qq.com/x/cover/u93obh6xkzdh9ua.html,qq,女神的秘密
50000,8.5,https://v.qq.com/x/cover/7o39hkvl5zajtz2.html,qq,特种部队:眼镜蛇的复仇
60000,7.7,https://v.qq.com/x/cover/5viiq3l77kcpe7c.html,qq,卡答仙族
,6.4,https://v.qq.com/x/cover/2nbh4thsyojrlio.html,qq,跳跃大搜查线冬季:大汉城线
,6.8,https://v.qq.com/x/cover/ntvhjl1tern26e2.html,qq,卧底警察 第1季
,9.3,https://v.qq.com/x/cover/3tnhgooxtz1pmjx.html,qq,大侦探德鲁比
20000,8.5,https://v.qq.com/x/cover/i69ssn7rbkkj9ef.html,qq,谍影迷情 第5季
4030000,8.8,https://v.qq.com/x/cover/5sopbwdhtsd9jd6.html,qq,原来是美男
20000,9.4,https://v.qq.com/x/cover/1fqxwln9hkktd8t.html,qq,加菲猫和他的朋友们 第4季
,7.8,https://v.qq.com/x/cover/2jkhcmk3r1c7puy.html,qq,成交不成交
,8.9,https://v.qq.com/x/cover/c15e1jwdbmqpzdt.html,qq,肥肥一家亲
,6.4,https://v.qq.com/x/cover/8feionkpawn5w5z.html,qq,铁板少女小茜
,8.8,https://v.qq.com/x/cover/3k7ew8x23i6za6b.html,qq,水獭小宝贝 第1季
20000,8.9,https://v.qq.com/x/cover/bi703kmaqlm1i5c.html,qq,花子与安妮
1920000,9.0,https://v.qq.com/x/cover/ze9ux3tdy5x0t09.html,qq,秘密花园
1850000,7.3,https://v.qq.com/x/cover/uiu4fassulmeljk.html,qq,嘻哈热拌凉
,6.8,https://v.qq.com/x/cover/miigum0bpkj0xpx.html,qq,警界新人
,8.7,https://v.qq.com/x/cover/4tcomgctg369nv4.html,qq,有房出租2
390000,9.6,https://v.qq.com/x/cover/5u1jbb1zk9c5egb.html,qq,傲骨贤妻第五季
,9.6,https://v.qq.com/x/cover/85re667zs7xgoev.html,qq,神奇动物管理员 第3季
3130000,6.2,https://v.qq.com/x/cover/ypq1qwp0ktzusj9.html,qq,一克拉梦想
170000,6.4,https://v.qq.com/x/cover/nrxzmgh20jg51ra.html,qq,倩女喜相逢
4880000,6.7,https://v.qq.com/x/cover/j7p67wcy96t7oou.html,qq,媳妇的美好宣言[TV版]
60000,9.6,https://v.qq.com/x/cover/cdhn8hkn2q9he86.html,qq,从海底出击
,7.0,https://v.qq.com/x/cover/ucei9wvxbjujtwt.html,qq,家庭工具
40000,7.0,https://v.qq.com/x/cover/26ssh8jz2d0rm7e.html,qq,阶伯
10000,8.8,https://v.qq.com/x/cover/qvogflppc1ut7y6.html,qq,戏王之王
50000,9.6,https://v.qq.com/x/cover/9ju6eq2cadu0o5y.html,qq,同志亦凡人 第3季
10000,9.4,https://v.qq.com/x/cover/r92w5e03onmrq64.html,qq,向世界出发 第1辑
20000,9.4,https://v.qq.com/x/cover/tv9feii9sncfqhk.html,qq,老爸老妈的浪漫史 第8季
20000,9.5,https://v.qq.com/x/cover/15fommydfydrhbi.html,qq,大侦探波洛 第5季
,8.4,https://v.qq.com/x/cover/aye46dshqjubnzu.html,qq,全英音乐颁奖典礼
1920000,7.2,https://v.qq.com/x/cover/k6u7wwtpcnntum8.html,qq,今夜天使降临
31990000,7.5,https://v.qq.com/x/cover/jd40cly7g8xyv9u.html,qq,神雕侠侣恶搞视频集合
2210000,9.5,https://v.qq.com/x/cover/abz7zfbndxqlwzc.html,qq,米兰达第三季
,7.6,https://v.qq.com/x/cover/uiy3nig672618x8.html,qq,生徒诸君
1950000,8.9,https://v.qq.com/x/cover/n1nq7iifu9rz0c9.html,qq,塞尔福里奇先生第一季
,9.6,https://v.qq.com/x/cover/2npurtxf5eo4n44.html,qq,星际旅行-原初-1第16集
,7.5,https://v.qq.com/x/cover/vdal0h2hh292a2g.html,qq,手机刑事 钱形零
,8.2,https://v.qq.com/x/cover/fyf7gpi0vo0vq1z.html,qq,奇才工坊 第1季
,9.5,https://v.qq.com/x/cover/9orb74wh01jonou.html,qq,桥 第1季
20000,9.6,https://v.qq.com/x/cover/lk3l21pbp99p213.html,qq,春天的十七个瞬间
,8.9,https://v.qq.com/x/cover/t1ip4y499sbcmkl.html,qq,家的港湾 第2季
90000,8.7,https://v.qq.com/x/cover/6rc5dlurlpsq2gc.html,qq,守望尘世第一季
,9.2,https://v.qq.com/x/cover/dwbdm3dru5v1nt5.html,qq,回我的家
,8.1,https://v.qq.com/x/cover/iy2t835kg4z8avo.html,qq,非常甜
,8.0,https://v.qq.com/x/cover/bak6korukzq30x5.html,qq,超音战士borgman2 -新世纪2058
3380000,6.3,https://v.qq.com/x/cover/zle0todrnj9hb6y.html,qq,掌门女婿
,9.6,https://v.qq.com/x/cover/a9dejbettmkmo6m.html,qq,做个好的约翰尼.威尔
,6.4,https://v.qq.com/x/cover/ajgaubid1zvu9o3.html,qq,安全警报 第2季
3460000,8.4,https://v.qq.com/x/cover/5z54xec853os63p.html,qq,龙八夷
,9.0,https://v.qq.com/x/cover/cyeb0h6xj4ijdsg.html,qq,联盟 第1季
1360000,9.3,https://v.qq.com/x/cover/aszd6v0mkjo0xsd.html,qq,火炬木小组第三季
20000,9.4,https://v.qq.com/x/cover/0f0awarjds98gmf.html,qq,遗失的世界 第2季
,8.7,https://v.qq.com/x/cover/hrlmgqk60aax84x.html,qq,俺们俄罗斯
20000,8.8,https://v.qq.com/x/cover/zprdxvbxfr77do9.html,qq,蝙蝠侠:英勇无畏 第3季
620000,8.9,https://v.qq.com/x/cover/rnpp4o526dw16vg.html,qq,我欲为人第四季
4070000,4.7,https://v.qq.com/x/cover/wx4yxbfd3l0s0tv.html,qq,幸福妈妈[未删减版]
,7.5,https://v.qq.com/x/cover/m5xpu8b8hzxezcq.html,qq,派对之后 第1季
20000,8.8,https://v.qq.com/x/cover/3fhagd1x8meuqu8.html,qq,情归何处
100000,9.6,https://v.qq.com/x/cover/sy6ln5bpdnq21ow.html,qq,军工记忆
490000,7.8,https://v.qq.com/x/cover/mc3dtblu82yj7k3.html,qq,逃兵李斗龙
20000,8.4,https://v.qq.com/x/cover/xajx0fnggsg77h9.html,qq,合宿24号房
750000,9.4,https://v.qq.com/x/cover/zuijil3h5aqqimm.html,qq,六尺之下第四季
20000,8.0,https://v.qq.com/x/cover/gjctornfrua61bs.html,qq,青春密语 第5季
,9.3,https://v.qq.com/x/cover/c9garuycpm042k2.html,qq,新闻问答 第40季
510000,9.4,https://v.qq.com/x/cover/em8n1qjv7pj5ja4.html,qq,神秘博士：诅咒之旅
3280000,8.1,https://v.qq.com/x/cover/7ox3kjhzrentde1.html,qq,天蝎
,9.6,https://v.qq.com/x/cover/9b2g89inqitl7zb.html,qq,请讲普通话 第4季
1100000,7.7,https://v.qq.com/x/cover/5y0vtrnsrwvut67.html,qq,最强七友
2430000,7.4,https://v.qq.com/x/cover/1z2pj8bzh0nrolk.html,qq,《你们被包围了》饭制特辑
1920000,8.4,https://v.qq.com/x/cover/xysh8i0nkejjsi0.html,qq,火炬木小组第四季
2070000,8.2,https://v.qq.com/x/cover/cs9x430ktbkmgwy.html,qq,假面
,7.2,https://v.qq.com/x/cover/q8rjqekex6h1hu7.html,qq,跃动英伦
920000,8.5,https://v.qq.com/x/cover/hx6ulvfi25pkq0x.html,qq,男人的故事
,9.5,https://v.qq.com/x/cover/ofyzdcj2zab4gj7.html,qq,明日之丈
22110000,7.4,https://v.qq.com/x/cover/d73txlkbzsyu11k.html,qq,文艺编导班
,9.2,https://v.qq.com/x/cover/g85k6gyabq7mkpl.html,qq,重回昨日 第2季
1070000,6.9,https://v.qq.com/x/cover/vwkdc6xbaii49qe.html,qq,放弃治疗2015
,9.3,https://v.qq.com/x/cover/eedz98pz3tc8k8a.html,qq,神探阿蒙 第6季
,9.3,https://v.qq.com/x/cover/037nmas7gthwoy9.html,qq,急诊室的故事 第5季
20000,9.1,https://v.qq.com/x/cover/hm3l083o8ny5i23.html,qq,好汉两个半 第1季
60000,8.4,https://v.qq.com/x/cover/93u3k5qcnkj8r2h.html,qq,霹雳娇娃之脱罪娇娃版
10000,8.7,https://v.qq.com/x/cover/7d8feywk6wcuflg.html,qq,相棒 第13季
6710000,7.2,https://v.qq.com/x/cover/j8xtwl1tzwsv5ue.html,qq,第21届上海电视节
10000,8.7,https://v.qq.com/x/cover/fmm74ad0466b72p.html,qq,福塞特世家 第1季
90000,7.6,https://v.qq.com/x/cover/fqjzqfwfytun75s.html,qq,雷军的电影梦
,8.9,https://v.qq.com/x/cover/s0l4ft745uawqgz.html,qq,蓝色月光
430000,8.1,https://v.qq.com/x/cover/ko32rimrq97jfnk.html,qq,美丽心灵
,9.5,https://v.qq.com/x/cover/2wlcsmk6elov4am.html,qq,星星舰队
,9.1,https://v.qq.com/x/cover/b9w2njmgk486f0k.html,qq,暗金丑岛君 第2季
90000,7.0,https://v.qq.com/x/cover/s44wfqlhi38an1c.html,qq,医神华佗
,9.3,https://v.qq.com/x/cover/j1rpl28kt8a437g.html,qq,无声的证言 第14季
10000,6.6,https://v.qq.com/x/cover/nwlp8guglsyu0cx.html,qq,调教富家女
,7.9,https://v.qq.com/x/cover/248dzflk1i8vyts.html,qq,东京奇妙之旅
,9.5,https://v.qq.com/x/cover/cljqys5hlybtp9i.html,qq,糊涂侦探 1995版
,7.9,https://v.qq.com/x/cover/9y0y2vgtz7uttp8.html,qq,冬日斜阳
8200000,8.2,https://v.qq.com/x/cover/kpf3egnq4katvhr.html,qq,抹布女也有春天
10000,8.5,https://v.qq.com/x/cover/5nbikdk0cnzvp5i.html,qq,好汉两个半 第6季
1650000,8.7,https://v.qq.com/x/cover/cp0ndztoaa24gpo.html,qq,爱玛
340000,8.4,https://v.qq.com/x/cover/kxcrxq6ymhb2or2.html,qq,西游记外传
30000,9.5,https://v.qq.com/x/cover/fbu9i5506nu4op4.html,qq,俗世乐土 第2季
,7.5,https://v.qq.com/x/cover/rdn5sl8e84drhwd.html,qq,我的初恋男友
,9.0,https://v.qq.com/x/cover/idwxhh9lxtc6mji.html,qq,我是艾伦.帕特奇 第1季
,9.1,https://v.qq.com/x/cover/by2gc7o24rywbq9.html,qq,费丽丝蒂 第1季
,7.8,https://v.qq.com/x/cover/m2y73ktuvpp5rck.html,qq,我们都是死人
,6.7,https://v.qq.com/x/cover/29ph3aggj8qaodh.html,qq,大使阁下的料理人
100000,9.7,https://v.qq.com/x/cover/co8e5udi746bsuf.html,qq,猫和老鼠喜剧秀
,9.4,https://v.qq.com/x/cover/2gfgr4qubqsispu.html,qq,金属进化:重金属音乐发展史
,8.6,https://v.qq.com/x/cover/2874nr0bfm3n2pk.html,qq,只有傻瓜和马 第1季
10000,9.5,https://v.qq.com/x/cover/bz627nnylvnz7u0.html,qq,裸にしたい男 佐藤健
,9.4,https://v.qq.com/x/cover/w3r7iu1aoz1ujfs.html,qq,天桥骄子 第4季
,7.7,https://v.qq.com/x/cover/72ad2ehta2iu71a.html,qq,寻找少年手指虎
,9.1,https://v.qq.com/x/cover/okexxx9anmefcu8.html,qq,百搭肥师奶
,6.9,https://v.qq.com/x/cover/gglfv6h7b1xvkf7.html,qq,老妈与奶爸
50000,8.4,https://v.qq.com/x/cover/rqjb1ruvetj6w3c.html,qq,皮囊第五季
,6.6,https://v.qq.com/x/cover/ietl720k50bc0d3.html,qq,永恒之法
560000,8.7,https://v.qq.com/x/cover/cr368rz93q8f4k0.html,qq,我欲为人第三季
320000,9.1,https://v.qq.com/x/cover/9jc8i7xdhs7hhad.html,qq,犯罪现场调查 第15季
,9.3,https://v.qq.com/x/cover/0s9gznax1wggz0v.html,qq,语言星球
,8.5,https://v.qq.com/x/cover/alzsp1sp2pyuo7h.html,qq,周六夜现场
,6.9,https://v.qq.com/x/cover/zuma4gpxyn4vwjb.html,qq,阳光先生
24660000,7.6,https://v.qq.com/x/cover/vi8wbl7ufxjet96.html,qq,装哔学院
,8.9,https://v.qq.com/x/cover/jmklus40zx68tus.html,qq,火星叔叔马丁 第1季
20000,7.9,https://v.qq.com/x/cover/bsejguihelaq7mn.html,qq,建筑有情天
,6.6,https://v.qq.com/x/cover/go0lhmhcql5vcax.html,qq,大慈善家
,8.8,https://v.qq.com/x/cover/yobtjfxzknsr4er.html,qq,老大哥 第8季
110000,8.0,https://v.qq.com/x/cover/9riso8xlzk27aw8.html,qq,百折不挠具海拉
,7.9,https://v.qq.com/x/cover/xhxk8xpwfq3qpuz.html,qq,无业楼民
,8.9,https://v.qq.com/x/cover/fkvi3hx5h0iirac.html,qq,恋爱时代 第2季
10000,8.4,https://v.qq.com/x/cover/6egqnt39ruqtaeo.html,qq,芝加哥法则 第1季
10000,7.9,https://v.qq.com/x/cover/0cvhm3dnml29cu3.html,qq,十字军
2780000,9.1,https://v.qq.com/x/cover/q7uxfxdg7pyrfg5.html,qq,复活
7710000,6.9,https://v.qq.com/x/cover/50syazjy219n4hv.html,qq,青海憨哥 第二季
,8.9,https://v.qq.com/x/cover/2ydwi125n86h22q.html,qq,菜鸟间谍 第2季
140000,8.4,https://v.qq.com/x/cover/bheuf51b53fkx9o.html,qq,再爱我一次
10000,9.1,https://v.qq.com/x/cover/imphd2v93ry2mlf.html,qq,天堂的雷霆
10000,8.5,https://v.qq.com/x/cover/utwb2f8eiahvfkm.html,qq,女孩成长记 第1季
20000,9.1,https://v.qq.com/x/cover/5qqksqy2ezazkxl.html,qq,伯恩的身份
,8.0,https://v.qq.com/x/cover/g2ovugeb831gss8.html,qq,科搜研之女 第14季
130000,8.4,https://v.qq.com/x/cover/tkbn4im9delzrsj.html,qq,土地公传奇之双龙夺珠
110000,9.3,https://v.qq.com/x/cover/0jclcsawv59nfm1.html,qq,x-man
100000,7.1,https://v.qq.com/x/cover/2fn2c3wa60nl60r.html,qq,香丹传
,8.5,https://v.qq.com/x/cover/bro2luwfpbn1dic.html,qq,暗黑天使 第1季
,7.7,https://v.qq.com/x/cover/ew1rk5354tpsh9j.html,qq,恶魔岛
,9.4,https://v.qq.com/x/cover/1z9d248azjx7nqd.html,qq,犯罪现场调查:纽约 第3季
,8.5,https://v.qq.com/x/cover/dcbctdaoz8ahtzq.html,qq,小溪滩的高生们
2860000,7.6,https://v.qq.com/x/cover/jsjc5tbfqfb0vx4.html,qq,生活真奇特
11030000,7.7,https://v.qq.com/x/cover/n8q29kjzhuie2vd.html,qq,哎呀我去
1540000,8.6,https://v.qq.com/x/cover/xz5p4fegjhpqk7d.html,qq,记得你
40000,9.3,https://v.qq.com/x/cover/h7uy7dtm8iumzc9.html,qq,神秘博士 第1季
,7.6,https://v.qq.com/x/cover/537cxc6yug6krl8.html,qq,血迷棕榈 第1季
20000,8.8,https://v.qq.com/x/cover/vruhvrc95dbzzfk.html,qq,犯罪现场调查:迈阿密 第1季
30000,9.2,https://v.qq.com/x/cover/1k7q945a51gma49.html,qq,hello kitty 童话世界
,7.9,https://v.qq.com/x/cover/orwaw9zwwvfwndi.html,qq,缉凶之路
,8.4,https://v.qq.com/x/cover/f3pl001cnfohvuc.html,qq,太空堡垒卡拉狄加:反抗
10000,9.5,https://v.qq.com/x/cover/hx4zsobpm4cezcm.html,qq,大侦探波洛 第6季
,9.3,https://v.qq.com/x/cover/74h9gw5mic96xnl.html,qq,超级英雄:永不停歇的战斗 第1季
1990000,8.3,https://v.qq.com/x/cover/kd6lp8m1b1yb8c4.html,qq,恋爱结婚
,8.9,https://v.qq.com/x/cover/o3v2c5wz1o06s3e.html,qq,爱心动物医生
10000,8.2,https://v.qq.com/x/cover/k8anah5hqhq7zws.html,qq,比弗利娇妻 第1季
50000,9.2,https://v.qq.com/x/cover/3y2nl4s22aakmnj.html,qq,根
5640000,7.5,https://v.qq.com/x/cover/8poy4hhqwst9pdk.html,qq,后台很火
,7.7,https://v.qq.com/x/cover/aq33c8nz5lfhjil.html,qq,又见彩虹
,9.3,https://v.qq.com/x/cover/65r2l9ivdq5q1ty.html,qq,燃情克利夫兰 第4季
140000,7.7,https://v.qq.com/x/cover/wg26y0z464z5x1q.html,qq,少奇同志在安源
930000,9.0,https://v.qq.com/x/cover/bif2h0qk5g8iuhq.html,qq,我欲为人第五季
970000,7.2,https://v.qq.com/x/cover/dxqphsm3cau4apv.html,qq,第73届金球奖
10000,9.6,https://v.qq.com/x/cover/dedn40fllqqmckq.html,qq,南方公园 第18季
4220000,6.9,https://v.qq.com/x/cover/78xemcqydz8dio0.html,qq,北京青年
,6.5,https://v.qq.com/x/cover/iap5k01ojv0hb58.html,qq,法庭浪子
,9.2,https://v.qq.com/x/cover/y9wewmwilmpjtfz.html,qq,星际之门sg-1 第2季
,7.1,https://v.qq.com/x/cover/r2ql4o6kl94ximw.html,qq,恶女们的刀
,9.5,https://v.qq.com/x/cover/dqredcnrfazu1ie.html,qq,好友互整 第1季
60000,9.0,https://v.qq.com/x/cover/ulhbmnd42g829ra.html,qq,黑胶时代
450000,7.4,https://v.qq.com/x/cover/djfm2vjl1eh49z4.html,qq,无耻之徒第一季
,9.2,https://v.qq.com/x/cover/f99bst6lgqlwn69.html,qq,火线警探 第3季
5590000,7.7,https://v.qq.com/x/cover/73yng90qbqj722o.html,qq,抓住彩虹的男人天天见
,8.9,https://v.qq.com/x/cover/atq5awod5shudlw.html,qq,心情a
,8.4,https://v.qq.com/x/cover/g3w23jwkv9jveu1.html,qq,飞越比佛利 第1季
,6.7,https://v.qq.com/x/cover/fre0tut95lmatjs.html,qq,螺旋
1360000,9.0,https://v.qq.com/x/cover/8xgu07gsmi6g4id.html,qq,塞尔福里奇先生第二季
870000,8.9,https://v.qq.com/x/cover/tzirb6g5pekzodo.html,qq,媳妇的美好时代
,9.4,https://v.qq.com/x/cover/1fqgxtsczmth1u3.html,qq,事实真相 第1季
,8.0,https://v.qq.com/x/cover/pmsok706s2lom4b.html,qq,克虏伯家族:一个德意志家族
10000,9.6,https://v.qq.com/x/cover/bqyx94pfo6s2wzf.html,qq,南方公园 第12季
,7.6,https://v.qq.com/x/cover/i69hkk0ay78zei5.html,qq,邦妮和克莱德:生与死
,9.1,https://v.qq.com/x/cover/hrbnbdqs4iydnhb.html,qq,里克斯坦的西班牙之旅
,9.0,https://v.qq.com/x/cover/b6xy6m5u8vzmc2f.html,qq,后中之王 第1季
,6.9,https://v.qq.com/x/cover/x3kfyeyl6xz189g.html,qq,斗魔王杰克 harlem
20000,9.5,https://v.qq.com/x/cover/8lqqjjarnrrq0wf.html,qq,坂上之云 第3部
5390000,6.8,https://v.qq.com/x/cover/c4bho7z3vqxoc08.html,qq,胜女的代价[无删减版]
1330000,8.4,https://v.qq.com/x/cover/lac4dcnnjtx82dz.html,qq,诺桑觉寺
5270000,6.6,https://v.qq.com/x/cover/iu3ddmzw5gfw1cp.html,qq,爱你的时间
310000,9.3,https://v.qq.com/x/cover/e05cs2z3sbssyc5.html,qq,疯城记第一季
,7.0,https://v.qq.com/x/cover/udon36fbootx3zo.html,qq,太空农学家
930000,6.6,https://v.qq.com/x/cover/910yw4g4hvxize2.html,qq,仁医
2310000,7.1,https://v.qq.com/x/cover/qx46tt5ubwg6yt9.html,qq,宅时代
400000,9.2,https://v.qq.com/x/cover/r7t1xhpkdfdujmy.html,qq,归来记第二季
780000,7.4,https://v.qq.com/x/cover/rwrrvl25la9bopc.html,qq,比花还美
,9.5,https://v.qq.com/x/cover/8bahp6v2nsnylal.html,qq,希区柯克剧场 第5季
,7.1,https://v.qq.com/x/cover/7vdpbyp8nobwg9u.html,qq,法庭新鲜人2
280000,6.8,https://v.qq.com/x/cover/scmp3igrjzhl26m.html,qq,转身遇到你
,8.8,https://v.qq.com/x/cover/t7v40ffw6jiq96e.html,qq,火线救援 第1季
140000,8.5,https://v.qq.com/x/cover/5wwba0gxaklfonc.html,qq,四驱兄弟3
80000,8.5,https://v.qq.com/x/cover/xx4s2jompnomvhr.html,qq,打包交易
30000,9.2,https://v.qq.com/x/cover/wlrm4bb75flvgqe.html,qq,铁血雄鹰
10000,9.0,https://v.qq.com/x/cover/acuotx45pghsjbz.html,qq,篮球兄弟 第1季
2000000,9.6,https://v.qq.com/x/cover/ud7r2jdko3pxgx5.html,qq,米兰达第二季
,9.1,https://v.qq.com/x/cover/jg033tlpas1itcm.html,qq,砂之器
80000,9.0,https://v.qq.com/x/cover/j73m6qzfi8ye38p.html,qq,红尘有爱
,8.4,https://v.qq.com/x/cover/cawi9pw53x7x7cf.html,qq,督察班克斯 第2季
,8.7,https://v.qq.com/x/cover/5ojewepwr338af3.html,qq,99年的爱
2220000,6.3,https://v.qq.com/x/cover/0k6lj0bp8a9s012.html,qq,星座方程式
10000,9.4,https://v.qq.com/x/cover/mf929tooyxh6h1r.html,qq,恐龙家族
20000,7.8,https://v.qq.com/x/cover/wp8qljdq2juzss8.html,qq,非凡家庭
,8.0,https://v.qq.com/x/cover/vszdtuxjg3yrt93.html,qq,总会有办法的2
,8.5,https://v.qq.com/x/cover/ycxmz9h6z7imcsx.html,qq,血之地第二季
,9.3,https://v.qq.com/x/cover/rcwwxxb4vda99lt.html,qq,电脑娃娃 第2季
30000,6.5,https://v.qq.com/x/cover/gwjxygssxqyf2uq.html,qq,橘子酱男孩
,9.5,https://v.qq.com/x/cover/fw8w3bgsnh47cxh.html,qq,宋飞正传 第8季
,8.6,https://v.qq.com/x/cover/2ruk81p8016vs03.html,qq,囧女珍娜 第3季
,6.8,https://v.qq.com/x/cover/3jhvm1oe3npw6qr.html,qq,皆中 第2季
120000,9.4,https://v.qq.com/x/cover/381ftwnbe13uxga.html,qq,伪装者 第4季
,8.2,https://v.qq.com/x/cover/vczqefel97444vv.html,qq,天网恢恢
2150000,6.7,https://v.qq.com/x/cover/t33ym1ru7ng7i68.html,qq,战火西北狼
4030000,8.3,https://v.qq.com/x/cover/04gib2qrr35tiru.html,qq,小麦进城
100000,6.4,https://v.qq.com/x/cover/spk7b3ekql86n40.html,qq,爱情大魔咒
90000,9.0,https://v.qq.com/x/cover/hlcyxgl5jpkak9c.html,qq,爱的火花
10000,8.7,https://v.qq.com/x/cover/x2q6dk7pr5n6chc.html,qq,重获新生 第1季
17470000,6.2,https://v.qq.com/x/cover/nbgzrapxxwrsayf.html,qq,天天有喜
950000,6.8,https://v.qq.com/x/cover/334yxs1pbrp4ir7.html,qq,曼斯菲尔德庄园
,9.6,https://v.qq.com/x/cover/cvrqr8ss735e9yb.html,qq,法律与秩序 第3季
,6.7,https://v.qq.com/x/cover/uisc6h4ynkjlfqa.html,qq,异命同归
10000,8.9,https://v.qq.com/x/cover/lnd4n11d5nnmf2n.html,qq,中二病也要谈恋爱  lite
,9.1,https://v.qq.com/x/cover/c6wgqlkc3a1yc3h.html,qq,犬饲さんちの犬
10000,7.8,https://v.qq.com/x/cover/2h3wre39gk1wfkc.html,qq,金麦侦探社 第1季
470000,8.9,https://v.qq.com/x/cover/hpzah3pgjox0i2t.html,qq,神秘博士：博士、寡妇与魔衣橱
30000,9.0,https://v.qq.com/x/cover/gkxq9n1nq44g6gs.html,qq,青出于篮
,9.4,https://v.qq.com/x/cover/2u8xo2p8pelrt0p.html,qq,怪胎与书呆 第1季
10000,9.4,https://v.qq.com/x/cover/wuzpr0zikww8b7l.html,qq,混乱之子 第4季
,8.9,https://v.qq.com/x/cover/jh549rpp51snfxb.html,qq,法医物语
,9.4,https://v.qq.com/x/cover/x0vek1mvo9lpv5m.html,qq,歪星撞地球 第2季
,9.2,https://v.qq.com/x/cover/9rbweezhc7c7742.html,qq,燃情克利夫兰 第1季
,8.8,https://v.qq.com/x/cover/9strzk4rs1t3sh4.html,qq,白教堂血案 第4季
,9.2,https://v.qq.com/x/cover/3ljjc97jfs2s7ef.html,qq,自君别去 第3季
10000,9.4,https://v.qq.com/x/cover/885m8my8enxm7lb.html,qq,加菲猫和他的朋友们 第3季
,8.9,https://v.qq.com/x/cover/npmb1gcdbrc2kwt.html,qq,斯蒂尔传奇
,9.6,https://v.qq.com/x/cover/ckpediox4die9g5.html,qq,糟糕历史 第4季
360000,7.2,https://v.qq.com/x/cover/80hn66t6ao46brp.html,qq,让您见笑了
60000,9.6,https://v.qq.com/x/cover/pi53wl62wuwi16l.html,qq,监狱风云 第6季
630000,9.4,https://v.qq.com/x/cover/fizsb17y1pei54c.html,qq,神秘博士：火星之水
6070000,7.2,https://v.qq.com/x/cover/ml056h1ce4l6779.html,qq,打狗棍
,6.3,https://v.qq.com/x/cover/vuzigmxwb3t86uw.html,qq,生命的选择 第1季
80000,6.8,https://v.qq.com/x/cover/enika2yiyl4c73h.html,qq,坏女人好女人
